"","gender","race","education","state","age","employment","trump"
"4678","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",0
"4679","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4680","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4681","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4682","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",0
"4683","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",0
"4684","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4685","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",0
"4686","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",0
"4687","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4688","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",0
"4689","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4690","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4691","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4692","Male","White","Undergraduates or similar degree","TX","Age_30-44","employed",1
"4693","Male","White","Undergraduates or similar degree","TX","Age_30-44","unemployed",0
"4694","Male","White","Undergraduates or similar degree","TX","Age_30-44","unemployed",1
"4695","Male","White","Undergraduates or similar degree","TX","Age_30-44","unemployed",1
"4696","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4697","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4698","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4699","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4700","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4701","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",0
"4702","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4703","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4704","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4705","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4706","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4707","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4708","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4709","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4710","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",0
"4711","Male","White","Undergraduates or similar degree","TX","Age_45-59","employed",1
"4712","Male","White","Undergraduates or similar degree","TX","Age_45-59","unemployed",0
"4713","Male","White","Undergraduates or similar degree","TX","Age_45-59","unemployed",1
"4714","Male","White","Undergraduates or similar degree","TX","Age_45-59","unemployed",1
"4715","Male","White","Undergraduates or similar degree","TX","Age_45-59","unemployed",1
"4716","Male","White","Undergraduates or similar degree","TX","Age_45-59","unemployed",0
"4717","Male","White","Undergraduates or similar degree","TX","Age_45-59","unemployed",1
"4718","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",1
"4719","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",0
"4720","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",1
"4721","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",1
"4722","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",1
"4723","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",1
"4724","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",1
"4725","Male","White","Undergraduates or similar degree","TX","Age_60-74","employed",0
"4726","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4727","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4728","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4729","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4730","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",0
"4731","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4732","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4733","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",0
"4734","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4735","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4736","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4737","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",1
"4738","Male","White","Undergraduates or similar degree","TX","Age_60-74","unemployed",0
"4739","Male","White","Undergraduates or similar degree","TX","Age_60-74",NA,1
"4740","Male","White","Undergraduates or similar degree","TX","Age_75+","unemployed",1
"4741","Male","White",NA,"TX","Age_18-29","employed",0
"4742","Male","White",NA,"TX","Age_18-29","unemployed",1
"4743","Male","White",NA,"TX","Age_18-29","unemployed",1
"4744","Male","White",NA,"TX","Age_30-44","employed",1
"4745","Male","White",NA,"TX","Age_30-44","employed",1
"4746","Male","White",NA,"TX","Age_30-44","employed",0
"4747","Male","White",NA,"TX","Age_30-44","employed",1
"4748","Male","White",NA,"TX","Age_30-44","unemployed",1
"4749","Male","White",NA,"TX","Age_30-44","unemployed",1
"4750","Male","White",NA,"TX","Age_75+","unemployed",1
"4751","Male",NA,"Undergraduates or similar degree","TX","Age_30-44","employed",0
"4752","Female","Asian","Undergraduates or similar degree","UT","Age_30-44","employed",1
"4753","Female","Asian","Undergraduates or similar degree","UT","Age_30-44","employed",1
"4754","Female","Asian",NA,"UT","Age_18-29","unemployed",1
"4755","Female","Black","Undergraduates or similar degree","UT","Age_45-59","employed",0
"4756","Female","Others",NA,"UT","Age_30-44","unemployed",1
"4757","Female","White","Highschool","UT","Age_45-59","employed",0
"4758","Female","White","Undergraduates or similar degree","UT","Age_18-29","employed",0
"4759","Female","White","Undergraduates or similar degree","UT","Age_18-29","employed",1
"4760","Female","White","Undergraduates or similar degree","UT","Age_18-29","unemployed",1
"4761","Female","White","Undergraduates or similar degree","UT","Age_30-44","employed",0
"4762","Female","White","Undergraduates or similar degree","UT","Age_45-59","unemployed",1
"4763","Female","White","Undergraduates or similar degree","UT","Age_60-74","unemployed",0
"4764","Female","White","Undergraduates or similar degree","UT","Age_60-74","unemployed",1
"4765","Female","White",NA,"UT","Age_18-29","unemployed",0
"4766","Female","White",NA,"UT","Age_30-44","employed",1
"4767","Female","White",NA,"UT","Age_30-44","unemployed",1
"4768","Male","Others","Highschool","UT","Age_30-44","unemployed",1
"4769","Male","White","Graduates or higher degree","UT","Age_30-44","employed",1
"4770","Male","White","Highschool","UT","Age_45-59","unemployed",1
"4771","Male","White","Undergraduates or similar degree","UT","Age_18-29","employed",0
"4772","Male","White","Undergraduates or similar degree","UT","Age_18-29","employed",1
"4773","Male","White","Undergraduates or similar degree","UT","Age_18-29","unemployed",1
"4774","Male","White","Undergraduates or similar degree","UT","Age_30-44","employed",1
"4775","Male","White","Undergraduates or similar degree","UT","Age_30-44","employed",0
"4776","Male","White","Undergraduates or similar degree","UT","Age_30-44","employed",1
"4777","Male","White","Undergraduates or similar degree","UT","Age_30-44","employed",1
"4778","Male","White","Undergraduates or similar degree","UT","Age_30-44","employed",0
"4779","Male","White","Undergraduates or similar degree","UT","Age_30-44","unemployed",0
"4780","Male","White","Undergraduates or similar degree","UT","Age_45-59","employed",0
"4781","Male","White","Undergraduates or similar degree","UT","Age_45-59","employed",1
"4782","Male","White","Undergraduates or similar degree","UT","Age_45-59","unemployed",0
"4783","Male","White",NA,"UT","Age_30-44","employed",0
"4784","Male","White",NA,"UT","Age_30-44","employed",1
"4785","Female","Asian","Graduates or higher degree","VA","Age_30-44","employed",1
"4786","Female","Asian","Highschool","VA","Age_18-29","unemployed",0
"4787","Female","Asian","Undergraduates or similar degree","VA","Age_30-44","employed",0
"4788","Female","Asian","Undergraduates or similar degree","VA","Age_45-59","unemployed",0
"4789","Female","Black","Graduates or higher degree","VA","Age_30-44","unemployed",0
"4790","Female","Black","Graduates or higher degree","VA","Age_60-74","unemployed",0
"4791","Female","Black","Highschool","VA","Age_18-29","employed",0
"4792","Female","Black","Highschool","VA","Age_18-29","employed",0
"4793","Female","Black","Highschool","VA","Age_18-29","unemployed",0
"4794","Female","Black","Undergraduates or similar degree","VA","Age_18-29","employed",0
"4795","Female","Black","Undergraduates or similar degree","VA","Age_18-29","employed",0
"4796","Female","Black","Undergraduates or similar degree","VA","Age_18-29","employed",0
"4797","Female","Black","Undergraduates or similar degree","VA","Age_18-29","unemployed",0
"4798","Female","Black","Undergraduates or similar degree","VA","Age_18-29","unemployed",0
"4799","Female","Black","Undergraduates or similar degree","VA","Age_18-29","unemployed",0
"4800","Female","Black","Undergraduates or similar degree","VA","Age_18-29","unemployed",0
"4801","Female","Black","Undergraduates or similar degree","VA","Age_30-44","employed",0
"4802","Female","Black","Undergraduates or similar degree","VA","Age_30-44","employed",0
"4803","Female","Black","Undergraduates or similar degree","VA","Age_30-44","employed",0
"4804","Female","Black","Undergraduates or similar degree","VA","Age_30-44","unemployed",0
"4805","Female","Black","Undergraduates or similar degree","VA","Age_60-74","unemployed",0
"4806","Female","Black","Undergraduates or similar degree","VA","Age_60-74","unemployed",0
"4807","Female","Others","Highschool","VA","Age_18-29","unemployed",0
"4808","Female","Others","Undergraduates or similar degree","VA","Age_18-29","unemployed",1
"4809","Female","Others","Undergraduates or similar degree","VA","Age_18-29","unemployed",0
"4810","Female","Others","Undergraduates or similar degree","VA","Age_30-44","employed",0
"4811","Female","Others","Undergraduates or similar degree","VA","Age_75+","unemployed",1
"4812","Female","Others",NA,"VA","Age_30-44","unemployed",1
"4813","Female","White","Graduates or higher degree","VA","Age_18-29","employed",0
"4814","Female","White","Graduates or higher degree","VA","Age_30-44","employed",1
"4815","Female","White","Graduates or higher degree","VA","Age_30-44","employed",1
"4816","Female","White","Graduates or higher degree","VA","Age_30-44","employed",0
"4817","Female","White","Graduates or higher degree","VA","Age_30-44","employed",0
"4818","Female","White","Graduates or higher degree","VA","Age_30-44","employed",0
"4819","Female","White","Graduates or higher degree","VA","Age_30-44","unemployed",0
"4820","Female","White","Graduates or higher degree","VA","Age_30-44",NA,0
"4821","Female","White","Graduates or higher degree","VA","Age_60-74","employed",0
"4822","Female","White","Graduates or higher degree","VA","Age_60-74","employed",1
